n,type,method,mean_kernel_μs,std_kernel_μs,mean_total_μs,std_total_μs
1000000,Float32,KernelForge,11.892318725585938,0.515355049017698,25.970419999999997,14.398991266702884
1000000,Float32,CUDA-native,82.14950561523438,0.45251973451602107,86.52621,6.855760810354155
1000000,Float32,curand,7.681846618652344,0.5168013970695756,19.75033,8.37424704054404
1000000,Float64,KernelForge,36.97395324707031,0.397624306432314,51.405730000000005,12.027177730402377
1000000,Float64,CUDA-native,62.56103515625,0.3922743352398216,89.39286,9.654796959213405
1000000,Float64,curand,32.384395599365234,0.5083722415654952,53.186339999999994,7.1489096226154105
10000000,Float32,KernelForge,222.3491668701172,10.411468543856655,316.09261,39.04788020731404
10000000,Float32,CUDA-native,605.3280830383301,25.81771215376842,785.30833,31.380375960709173
10000000,Float32,curand,232.96833038330078,11.348010969166722,327.72525,44.96065242759103
10000000,Float64,KernelForge,428.4167289733887,37.236237911705274,550.2159499999999,36.40444407530237
10000000,Float64,CUDA-native,654.2181968688965,79.81997239326714,835.52384,55.154246712090824
10000000,Float64,curand,536.5777015686035,14.307773829418402,641.1465,43.81830130392569
100000000,Float32,KernelForge,2209.0578079223633,185.308374462166,2770.64563,363.16009050192554
100000000,Float32,CUDA-native,6123.721599578857,248.15857641936392,7251.732309999999,212.21096763818133
100000000,Float32,curand,2319.765090942383,66.80914033642522,2628.98873,83.12480035815382
100000000,Float64,KernelForge,4585.418701171875,523.4543252002128,6749.650549999999,900.2733880043302
100000000,Float64,CUDA-native,6763.548851013184,486.808318106245,7952.3841299999995,637.1475365974152
100000000,Float64,curand,5106.806755065918,143.4774360836989,5751.682519999999,114.50434896548558
268435456,Float32,KernelForge,5941.798686981201,445.1874625648382,8925.695689999999,1140.9747101703954
268435456,Float32,CUDA-native,17974.486351013184,990.9100496720082,19653.65659,937.7216850224676
268435456,Float32,curand,6550.610065460205,340.3495144312521,7206.536,167.29534264475583
268435456,Float64,KernelForge,13870.046138763428,1083.648431491784,20489.657600000002,2581.041799506537
268435456,Float64,CUDA-native,20629.88519668579,1604.567307886116,23038.43155,1201.8550675746542
268435456,Float64,curand,14214.9019241333,329.6151443360117,15489.61012,408.12698799900136
1000000,Float32-normal,KernelForge,17.702579498291016,2.042081381087239,35.80537,20.50028439795582
1000000,Float32-normal,CUDA-native,33.3404541015625,1.6370497204264693,51.34558,6.7181705545182435
1000000,Float32-normal,curand,16.367435455322266,0.36399326919811276,48.79632,9.60909978007484
10000000,Float32-normal,KernelForge,221.11177444458008,34.28943659112715,282.31631,44.102796497305334
10000000,Float32-normal,CUDA-native,404.0098190307617,44.843829666442275,454.18685999999997,42.22691263456126
10000000,Float32-normal,curand,433.5284233093262,24.155955434075985,1030.3221899999999,60.1424260095739
100000000,Float32-normal,KernelForge,2263.6985778808594,402.183909423775,3748.72534,779.513075560236
100000000,Float32-normal,CUDA-native,3839.4808769226074,518.5223717647373,5124.765530000001,474.85357340145436
100000000,Float32-normal,curand,3375.885486602783,98.74185979549154,8321.028769999999,356.0913593269148
268435456,Float32-normal,KernelForge,6105.625629425049,504.93873534749565,10326.95716,2331.4437803504466
268435456,Float32-normal,CUDA-native,11368.792057037354,1436.7267331009457,14798.51275,1957.0000833557806
268435456,Float32-normal,curand,6870.403289794922,343.5613727342375,8031.88716,372.10245791963365
