n,type,method,mean_kernel_μs,std_kernel_μs,mean_total_μs,std_total_μs
1000000,Float32,Base,78.24054919183254,0.9014932508580387,86.11555144580453,0.7338813686287863
1000000,Float32,AK,68.94044927321374,0.8123898657504469,79.78095289149695,2.1942548984954118
1000000,Float32,KernelForge,22.141150111565366,0.06375206969096325,33.02564925106242,1.4151377331563066
1000000,Float32,rocPRIM,6.6819999999999995,0.373,NaN,NaN
1000000,Float64,Base,73.61544703599066,0.8643546147504821,82.37594870876893,1.5419063832519138
1000000,Float64,AK,63.39542742352933,0.8288081892533228,72.33992460212856,0.8146831806265051
1000000,Float64,KernelForge,33.046201860997826,0.9636908656102605,44.40120171847474,1.6382736897887844
1000000,Float64,rocPRIM,7.151,0.456,NaN,NaN
1000000,UnitFloat8→Float32,Base,66.62844971287996,0.041513979085721076,74.73844892259129,0.7487127644225529
1000000,UnitFloat8→Float32,AK,51.39032437000424,1.5122160507598892,61.37532409912161,1.0682119354977766
1000000,UnitFloat8→Float32,KernelForge,56.66435172315687,0.5604193004546687,65.83384991838784,0.8235866357020207
1000000,UnitFloat8→Float32,rocPRIM,6.71,1.1969999999999998,NaN,NaN
1000000,UInt8,Base,77.33250386081636,2.8852150740567595,84.95300337699149,1.1267779913620195
1000000,UInt8,AK,49.83832623111084,1.8265266236267053,58.98332821332384,1.5270780000000017
1000000,UInt8,KernelForge,20.518100063782185,0.18384207389317453,28.709099425057882,0.9562786934631252
1000000,UInt8,rocPRIM,6.655,0.9079999999999999,NaN,NaN
10000000,Float32,Base,149.64200090616941,3.4500830713659525,159.63250061343984,1.2453851280134602
10000000,Float32,AK,69.50347451493144,2.527869507903233,80.08297491855919,1.875484484452737
10000000,Float32,KernelForge,32.471200393047184,0.36027324880706146,43.227201275479985,0.6086092438121394
10000000,Float32,rocPRIM,18.144000000000002,0.383,NaN,NaN
10000000,Float64,Base,160.8360791578889,6.447874770965427,170.30107573252542,1.030411013482266
10000000,Float64,AK,68.8884494593367,1.7938690463779494,78.29344921847712,0.6894043587466335
10000000,Float64,KernelForge,34.38420098973438,0.6315876627922989,43.61870215624571,1.0081631079419588
10000000,Float64,rocPRIM,25.745,0.46599999999999997,NaN,NaN
10000000,UnitFloat8→Float32,Base,158.15504593774676,4.474482899531722,168.43504623545707,0.8524978845574849
10000000,UnitFloat8→Float32,AK,54.03034738264978,1.8857900833245367,64.05534833816532,1.0667314370348873
10000000,UnitFloat8→Float32,KernelForge,55.72735099121928,1.8339763570111245,64.68735152310413,1.0452333135817826
10000000,UnitFloat8→Float32,rocPRIM,9.386999999999999,0.275,NaN,NaN
10000000,UInt8,Base,156.2741002999246,7.673928720178083,166.9386009250805,0.7198040550251418
10000000,UInt8,AK,68.90442746225744,2.727948678075336,78.40442794122174,1.4388570279087338
10000000,UInt8,KernelForge,31.994198798201978,1.672373452456668,43.894699427501294,1.5040983744096708
10000000,UInt8,rocPRIM,9.404,0.39399999999999996,NaN,NaN
100000000,Float32,Base,949.2033626884222,0.5380204785615206,959.4583624479772,1.4744237345036828
100000000,Float32,AK,212.9094093106687,0.24907524464651942,223.27941280692443,1.0889680694658614
100000000,Float32,KernelForge,136.0808964818716,3.3210320281796157,148.11639339750258,0.8977124192687099
100000000,Float32,rocPRIM,134.03799999999998,2.13,NaN,NaN
100000000,Float64,Base,1030.9218894690275,5.321038411930203,1042.0668518036305,1.0601069152353242
100000000,Float64,AK,302.1830227226019,0.9444527328014374,313.6380116451979,1.1275219407976809
100000000,Float64,KernelForge,248.55564115568995,11.620686573442072,259.92114244644347,1.1564308845575033
100000000,Float64,rocPRIM,272.688,4.169,NaN,NaN
100000000,UnitFloat8→Float32,Base,923.0691939592361,0.49970386549830437,934.5696965886355,0.986684724609991
