n,type,method,mean_kernel_μs,std_kernel_μs,mean_total_μs,std_total_μs
1000000,Float32,Base,58.79137315787375,1.7065132095012814,68.68637135208026,0.6886625256196384
1000000,Float32,AK,53.21635107975453,0.29355789825785905,62.88585050179344,0.7561266429983319
1000000,Float32,AK-DL,256.14274200052023,0.0904410146176815,266.1082365209684,0.4677666970379433
1000000,Float32,KernelForge,36.31525032687932,0.10526712751016021,47.94075011004415,2.3358348574934324
1000000,Float32,rocPRIM,11.661,0.437,NaN,NaN
1000000,Float64,Base,39.44727504858747,3.98522764648078,48.111276375325396,0.5411484980868912
1000000,Float64,AK,54.74435165524483,0.12156894779764116,66.29535283192433,1.0615442492838043
1000000,Float64,AK-DL,280.7549433782697,0.6241810787469149,290.1704504929111,1.1860796234892503
1000000,Float64,KernelForge,35.584250872489065,0.12898847664473578,45.743249957221565,2.097137558762896
1000000,Float64,rocPRIM,13.351,0.694,NaN,NaN
1000000,UInt8,Base,54.36037608888,1.5715895412722602,65.11587633566185,1.081559945081609
1000000,UInt8,AK,48.64535148954019,0.7961937613436021,57.35485147271305,0.4529348642345658
1000000,UInt8,AK-DL,238.21169743314385,0.2876334940083325,248.07069566844405,1.0593116633342556
1000000,UInt8,KernelForge,23.605149908689782,1.0037194286996964,34.19964983106358,1.3039463864182204
1000000,UInt8,rocPRIM,NaN,NaN,NaN,NaN
10000000,Float32,Base,110.98574614152312,0.15863423002883792,122.31575034768507,1.7576222998481097
10000000,Float32,AK,155.67410155199468,0.46405388158746064,166.23409626642615,2.016327344808713
10000000,Float32,AK-DL,2403.1161330640316,0.3781953267753124,2413.3842129617933,0.6670528432343332
10000000,Float32,KernelForge,45.762298395857215,0.15122548851650208,57.50280150797591,2.209819564894477
10000000,Float32,rocPRIM,41.33,0.7060000000000001,NaN,NaN
10000000,Float64,Base,185.06127526052296,2.2180054744239897,195.976778769508,1.1564352970682856
10000000,Float64,AK,242.1906916424632,0.7279466092586517,252.83969453165682,1.1942258959171699
10000000,Float64,AK-DL,2646.9125412404537,0.4508242942392826,2657.2410846964717,1.1869560310537084
10000000,Float64,KernelForge,71.29650039132684,0.017790472484193742,81.48200172341801,1.276518113921659
10000000,Float64,rocPRIM,63.404,1.9009999999999998,NaN,NaN
10000000,UInt8,Base,85.09154722560197,0.03113224811386317,95.45105167698301,0.9266252511084423
10000000,UInt8,AK,120.15079846605659,0.252043919172138,130.71079910599067,0.8309940389317386
10000000,UInt8,AK-DL,2309.2211224138737,0.47595446929335594,2318.4846338136194,0.838506272922598
10000000,UInt8,KernelForge,34.871250682044774,0.8287715123151429,44.48625021105167,0.5574546054193019
10000000,UInt8,rocPRIM,NaN,NaN,NaN,NaN
100000000,Float32,Base,2856.9000773131847,2.7136446721851826,2870.668080949068,2.409342255297924
100000000,Float32,AK,3398.100659251213,5.759504735469818,3409.5281870306135,1.7130978859476993
100000000,Float32,AK-DL,25911.065936088562,1.1664819717407227,25923.652435514927,3.124916504417686
100000000,Float32,KernelForge,368.9575125463307,5.673948226030916,378.68251287035645,2.2980414292698943
100000000,Float32,rocPRIM,356.222,2.7560000000000002,NaN,NaN
100000000,Float64,Base,3566.8008029460907,6.3571058213710785,3581.3292917429208,0.9769690961791929
100000000,Float64,AK,4360.910505056381,0.17839662730693817,4372.558030081987,1.7626512312444123
100000000,Float64,AK-DL,28925.736248493195,0.18778592348098755,28940.776054795744,2.8987511572360702
100000000,Float64,KernelForge,676.6645470634103,3.596825343556702,686.3490664296746,0.85324432696456
100000000,Float64,rocPRIM,631.652,1.6340000000000001,NaN,NaN
100000000,UInt8,Base,2312.665618956089,0.6108565628528595,2325.9001462824344,1.1801413371544758
100000000,UInt8,AK,2676.6370981931686,0.47001712024211884,2687.040678713858,1.8605830977524673
100000000,UInt8,AK-DL,23044.31200027466,4.195358455181122,23054.494945656777,2.7431308468757356
100000000,UInt8,KernelForge,121.4527990669012,0.400305048096925,133.50780088771506,1.424037818355427
100000000,UInt8,rocPRIM,NaN,NaN,NaN,NaN
1000000000,Float32,Base,206904.44707870483,11.682493686676025,206926.42938713456,1.5512482303692028
1000000000,Float32,AK,211573.1120109558,30.204813480377197,211591.1373235588,1.3435248648881883
1000000000,Float32,AK-DL,258559.44156646729,7.953286170959473,258582.2731109314,2.07646319410642
1000000000,Float32,KernelForge,3551.4451563358307,3.722579777240753,3565.17922761029,1.1788459913564402
1000000000,Float32,rocPRIM,3440.648,7.598,NaN,NaN
1000000000,Float64,Base,349803.48348617554,21.1203932762146,349826.06810796354,3.1180495310415455
1000000000,Float64,AK,354927.83784866333,130.76969861984253,354948.1998346634,2.9164526137206583
1000000000,Float64,AK-DL,287926.2566566467,117.26678609848022,287944.65418266295,4.010377687533694
1000000000,Float64,KernelForge,6640.323996543884,5.193937718868256,6653.9864333788155,2.3212488729580243
1000000000,Float64,rocPRIM,6268.867,57.879,NaN,NaN
1000000000,UInt8,Base,191671.4906692505,62.93700456619263,191692.2088668251,2.0144718741219343
1000000000,UInt8,AK,195434.67164039612,46.12022280693054,195453.17114924622,2.540116069296427
1000000000,UInt8,AK-DL,241711.0562324524,7.723524570465088,241729.45054372025,2.4050512850806816
1000000000,UInt8,KernelForge,1027.279393747449,3.7405989412218332,1036.884424863577,0.9273388454329045
1000000000,UInt8,rocPRIM,NaN,NaN,NaN,NaN
