n,type,method,mean_kernel_μs,std_kernel_μs,mean_total_μs,std_total_μs
1000000,UInt32,KernelForge,139.32799629401416,1.9689043401740491,151.4119925545901,0.3076372420896612
1000000,UInt32,CUDA,2460.4640202596784,28.252633824013174,2482.5995345212223,1.5522480818163142
1000000,UInt32,AK,528.6399973556399,0.42691956041380763,548.4709912009389,0.7472389288169713
1000000,UInt32,CUB,113.527,0.8260000000000001,122.672,1.024
1000000,UInt64,KernelForge,275.9360068012029,4.41223566303961,287.95749255540966,0.31431170160936456
1000000,UInt64,CUDA,2459.087991155684,4.625781741924584,2480.310005074799,1.0458032082008641
1000000,UInt64,AK,562.8479993902147,1.2809312785975635,582.9410280890017,0.3498308827933651
1000000,UInt64,CUB,249.48000000000002,1.677,258.818,1.84
1000000,Float32,KernelForge,151.20000898605213,5.266193444549572,163.57500389240312,0.5552374632243652
1000000,Float32,CUDA,2581.279957666993,2.5620351545512676,2602.524023689389,1.3528845434846977
1000000,Float32,AK,660.8480180148035,2.680566388880834,680.6540257200301,0.431417533984759
1000000,Float32,CUB,112.058,0.8310000000000001,121.144,0.887
1000000,Float64,KernelForge,301.3440000358969,1.8502868071664125,313.37449627778676,0.5618863345922117
1000000,Float64,CUDA,2651.215996593237,5.526912538334727,2672.283074790299,1.1918573700254693
1000000,Float64,AK,737.9839953500777,2.372221212135628,758.4034793567359,0.9481071462221292
1000000,Float64,CUB,246.94299999999998,1.148,256.23699999999997,1.393
10000000,UInt32,KernelForge,536.6719851735979,1.1386679077986628,557.5859708955138,0.6211873226274257
10000000,UInt32,CUDA,45187.50496208668,3.393954411149025,45215.7193489294,1.913545133571454
10000000,UInt32,AK,6247.200071811676,1.802606787532568,6270.3074715729945,1.2559001773202916
10000000,UInt32,CUB,433.075,1.3079999999999998,442.733,1.471
10000000,UInt64,KernelForge,1442.528038751334,4.886662645731121,1464.0590967868866,0.38323102706142836
10000000,UInt64,CUDA,45664.30486738682,0.6876278668642044,45690.65131964684,2.1751495102206295
10000000,UInt64,AK,6881.423993036151,3.3445915672928095,6905.0039736039635,1.0525160503725564
10000000,UInt64,CUB,1259.5400000000002,3.612,1269.383,3.65
10000000,Float32,KernelForge,555.3440132644027,1.1624000442679971,575.8290243657232,0.8332864252534571
10000000,Float32,CUDA,47205.34384250641,0.4252798855304718,47231.675105787275,1.2682612084427898
10000000,Float32,AK,7817.423902451992,13.639333471655846,7839.569697636366,0.5810565410632321
10000000,Float32,CUB,442.058,3.985,452.027,4.827
10000000,Float64,KernelForge,1518.4800140559673,0.07111011072993279,1539.4930159059763,0.6782799667493449
10000000,Float64,CUDA,48420.3826636076,6.497945263981819,48446.777477781296,0.9136470990949012
10000000,Float64,AK,8876.032661646605,0.47429753467440605,8899.343930465699,0.8214080652815672
10000000,Float64,CUB,1277.6689999999999,3.754,1287.598,3.814
100000000,UInt32,KernelForge,3857.5840881094337,2.5856809923425317,3881.1196120155455,1.0962908824043542
100000000,UInt32,CUDA,597465.0979042053,15.818202495574951,597495.9027325134,5.87250708956489
100000000,UInt32,AK,75236.30186915398,5.2414365112781525,75264.46464048576,1.2910366346225288
100000000,UInt32,CUB,3329.437,1.941,3339.414,1.933
100000000,UInt64,KernelForge,11842.607986181974,7.898745406419039,11865.968913704157,1.0287794006354043
100000000,UInt64,CUDA,602662.4143123627,12.769442796707153,602704.4557225495,1.834681439389719
100000000,UInt64,AK,82155.07119894028,92.13661104440689,82186.0844594841,1.9042913882574575
100000000,UInt64,CUB,11245.758,5.978,11255.998,5.986
100000000,Float32,KernelForge,4047.2480468451977,2.585508394986391,4073.910826731324,1.1283268363673984
100000000,Float32,CUDA,620697.7367401123,0.35347938537597656,620733.6401980896,3.718929941467114
100000000,Float32,AK,95238.97245526314,3.5071782767772675,95269.3883545761,1.9607748291898897
100000000,Float32,CUB,3439.415,1.6440000000000001,3449.254,1.673
100000000,Float64,KernelForge,12393.359560519457,17.198290955275297,12418.170568339585,0.990228787576627
100000000,Float64,CUDA,634124.8452663422,1.6348421573638916,634164.2607871399,3.462583365586598
100000000,Float64,AK,107723.53783249855,4.766448587179184,107756.36223434258,2.796070206641697
100000000,Float64,CUB,10895.435000000001,7.225,10905.533,7.274
