n,type,method,mean_kernel_μs,std_kernel_μs,mean_total_μs,std_total_μs
1000000,Float32,Base,61.71445420477539,0.21994512586388737,71.45745234674774,0.44255679062416065
1000000,Float32,AK,54.19229855760932,0.7355926721356809,65.54379716532956,0.6664304873477976
1000000,Float32,KernelForge,22.098299814388156,0.4100870032561943,32.892799196358766,0.4729485061969997
1000000,Float64,Base,65.77765161637217,0.37442838947754353,76.08965228522754,0.272059232659867
1000000,Float64,AK,58.27257700730115,0.2823218103731051,69.69657503310032,0.9481202538646626
1000000,Float64,KernelForge,22.467125381808728,0.17832111596362665,33.66612273335364,0.8732466180259394
1000000,UnitFloat8→Float32,Base,64.67614730354398,0.8099432982271537,75.1211503627319,0.4662809917961107
1000000,UnitFloat8→Float32,AK,59.779000002890825,0.42054208810441196,70.6565009045843,0.8095011830146278
1000000,UnitFloat8→Float32,KernelForge,66.85512198600918,0.9554256097180769,77.13561859386974,0.5174246875897626
1000000,UInt8,Base,63.51149932015687,0.6790282035944983,73.48450167074427,0.5581995114806714
1000000,UInt8,AK,54.98407408595085,0.03717747051268816,66.46607456597033,0.956274443674363
1000000,UInt8,KernelForge,22.31977487099357,0.5067167118249927,32.80727406254039,0.5152032962439859
10000000,Float32,Base,124.3800506927073,0.337289753369987,135.2560473992787,0.7620691936506442
10000000,Float32,AK,53.99082147050649,0.35363903793040663,64.86532093469333,0.780588178222716
10000000,Float32,KernelForge,22.04217526013963,0.6389629635668825,32.25167599535175,1.13715148769606
10000000,Float64,Base,125.72607374750078,0.799462323775515,135.97207779321076,0.5811805015276656
10000000,Float64,AK,57.57299950346351,0.026761220069602132,68.4509993273113,0.7442652312594559
10000000,Float64,KernelForge,29.349800024647266,0.04010515316622332,39.85980176377203,0.6071207488391926
10000000,UnitFloat8→Float32,Base,125.31615793704987,0.4978570737875998,136.55265739315377,0.6679145455372528
10000000,UnitFloat8→Float32,AK,56.27807404380292,1.1441608186578378,66.99357449159677,0.4959319584267321
10000000,UnitFloat8→Float32,KernelForge,66.46322144661099,0.5052312958287075,77.74371828692034,0.6427049673401185
10000000,UInt8,Base,122.95277556404471,1.4548403746448457,133.5787753589712,0.5782186875729868
10000000,UInt8,AK,51.76882550586015,0.4383670800598338,62.37732623973024,0.5922993743641062
10000000,UInt8,KernelForge,22.26567521574907,0.5185763076588046,32.95017504181992,0.9295899804547866
100000000,Float32,Base,731.8574702367187,1.9704059371724725,743.3484409828335,0.7930669786867764
100000000,Float32,AK,162.71427739411592,1.8217823537997901,174.08177750187366,0.9659119405201855
100000000,Float32,KernelForge,100.38447799161077,0.49930689157918096,111.71497463539058,0.7413077457661669
100000000,Float64,Base,779.6552730724216,1.5796455228701234,790.8307772506029,0.9132710453265399
100000000,Float64,AK,237.05847561359406,0.6523144477978349,249.26947866246104,1.379561150702091
100000000,Float64,KernelForge,193.36201949045062,1.4859769376926124,205.21302329287306,0.44476766033289594
100000000,UnitFloat8→Float32,Base,710.4086456820369,0.01184017863124609,722.090663660109,0.9295794912315213
100000000,UnitFloat8→Float32,AK,181.7626238334924,0.310563052771613,193.1301280526966,0.4292177044506763
100000000,UnitFloat8→Float32,KernelForge,80.19647502806038,0.37142519548069686,90.97697160228157,0.2668658518698758
100000000,UInt8,Base,705.9475174173713,0.15903120394796133,717.924012161091,1.679078210003523
100000000,UInt8,AK,133.51081870496273,0.36112544825300574,145.23931249132008,1.1408568108872355
100000000,UInt8,KernelForge,35.295299312565476,0.35219137760577723,46.46629856570531,1.9533252019947822
1000000000,Float32,Base,6904.981285333633,1.4603117108345032,6919.449886387705,1.9522690780766379
1000000000,Float32,AK,1353.210536763072,0.09948511607944965,1366.6880572550297,2.0890461441373573
1000000000,Float32,KernelForge,910.7096120715141,1.2676930613815784,924.1036146992743,1.647962488674673
1000000000,Float64,Base,7369.501888751984,4.961966872215271,7383.77290649569,0.8721706198126716
1000000000,Float64,AK,2030.934952199459,2.5544408708810806,2044.6938466054798,1.0768632848492548
1000000000,Float64,KernelForge,1818.6156637966633,3.0447554402053356,1831.8026357844474,1.0296559158230785
1000000000,UnitFloat8→Float32,Base,6650.4474729299545,1.9104456156492233,6664.780625229836,1.2479915919761146
1000000000,UnitFloat8→Float32,AK,1611.5674749016762,1.6017034649848938,1625.5584842383264,1.3759069391235779
1000000000,UnitFloat8→Float32,KernelForge,307.4897569604218,2.2081242757849395,320.0157549891472,0.7486929629216077
1000000000,UInt8,Base,6592.831388115883,6.418964713811874,6608.093042557716,2.377481338051593
1000000000,UInt8,AK,1124.541088938713,0.01795012503862381,1137.7641897372605,1.43595667741092
1000000000,UInt8,KernelForge,240.17454124987125,2.9006366478279233,252.7805568488166,1.1949611901919055
