n,type,method,mean_kernel_μs,std_kernel_μs,mean_total_μs,std_total_μs
1000000,Float32,KernelForge,36.17280017351732,0.2656812677741982,44.162300549048,1.5826758761158737
1000000,Float32,CUDA-native,70.37439791020006,0.3415917424717918,84.00489925532789,4.745061299999997
1000000,Float32,curand,24.447999749099836,0.11386355457943864,31.9434993652096,0.8784419112243333
1000000,Float64,KernelForge,87.29599940124899,1.636788192554377,93.73599896720984,0.687925271044842
1000000,Float64,CUDA-native,73.98399757221341,0.0,89.14899130247906,1.0318895999999864
1000000,Float64,curand,51.37920088600367,0.7970502757234499,60.033200160586276,1.9903908140374358
10000000,Float32,KernelForge,345.6000005826354,22.3172869021073,368.02198700547217,3.9021856372331163
10000000,Float32,CUDA-native,937.7280250191689,7.515026964247227,960.9195317054689,3.720584700000004
10000000,Float32,curand,216.24319488182664,0.03795415861532092,225.02718774909528,1.1838586084112355
10000000,Float64,KernelForge,834.3807887285948,2.3152209352701902,858.5057953991592,1.7116024952737774
10000000,Float64,CUDA-native,983.7823919951916,0.8729283884167671,1007.4973648356199,5.0379500601134
10000000,Float64,curand,509.82399843633175,0.34160468727350235,531.8850010846256,1.3291248109679235
100000000,Float32,KernelForge,3902.4127647280693,697.1116083115339,3938.701739930928,13.52878920599568
100000000,Float32,CUDA-native,8257.996663451195,1140.23060426116,8297.367283589601,12.474596415553632
100000000,Float32,curand,2417.186461389065,349.9920903146267,2444.5464232324366,7.687240861532766
100000000,Float64,KernelForge,8704.87056672573,250.88033683598042,8743.525619877815,11.742351517116852
100000000,Float64,CUDA-native,7471.1039662361145,13.890635222196579,7516.183862466931,3.1302208991418348
100000000,Float64,curand,5776.2304320931435,11.38617854565382,5808.426931482077,6.615208634939562
268435456,Float32,KernelForge,9681.510552763939,783.9134421944618,9732.39707567525,6.342180945764709
268435456,Float32,CUDA-native,19827.942550182343,168.55664491653442,19887.456017267705,15.433863508678305
268435456,Float32,curand,5943.552032113075,19.660081565380096,5996.3823852106325,9.081883032173641
268435456,Float64,KernelForge,22948.65995645523,127.29897290468216,22998.620060726164,11.623134236365273
268435456,Float64,CUDA-native,20861.2859249115,480.04930704832077,20906.825642748357,11.16254630669012
268435456,Float64,curand,13745.695352554321,135.8487555384636,13795.00002263689,5.965126370135148
1000000,Float32-normal,KernelForge,34.81599997030571,0.37954374362016097,49.866500642869624,2.259482462807488
1000000,Float32-normal,CUDA-native,59.16160007473081,0.11385816091205925,67.87860226712003,1.3298921999999977
1000000,Float32-normal,curand,75.31520095653832,0.15181663446128368,83.88220356993563,0.5544898915887637
10000000,Float32-normal,KernelForge,327.65440410003066,0.3415874275378883,350.12389221476764,1.9228985818459825
10000000,Float32-normal,CUDA-native,593.7152076512575,5.693158311769366,617.945702165842,3.09789269999998
10000000,Float32-normal,curand,869.8112331330776,0.6452379561960697,897.5922255853861,3.827352972209631
100000000,Float32-normal,KernelForge,3357.4657514691353,0.34160468727350235,3391.981184404075,4.804485715403645
100000000,Float32-normal,CUDA-native,6141.577661037445,112.68701881170273,6185.57138232553,11.192968961383132
100000000,Float32-normal,curand,7980.083674192429,52.22547456622124,8129.970942182422,30.050482418734408
268435456,Float32-normal,KernelForge,9705.062210559845,62.17039614915848,9750.631313161612,7.317787984333563
268435456,Float32-normal,CUDA-native,16528.259962797165,118.14496144652367,16579.10081738615,19.86995414525367
268435456,Float32-normal,curand,6769.613176584244,73.02552714943886,6818.294468162536,5.5814810176019085
